local,dur,stress,inflow_gpm,rain_10m,rain_30m,rain_60m,api,season,bridge,cycle_duty
2025-11-16 23:33,134.0,0.8955223880597015,75.22388059701493,0.07999999999999918,0.1499999999999977,0.2699999999999969,2.9646293387938076,5.429999999999988,2.0615357142857142,0.8427672955974843
2025-11-16 23:35,36.0,0.6111111111111112,51.333333333333336,0.2599999999999998,0.3299999999999983,0.4699999999999971,2.9646293387938076,5.429999999999988,2.0615357142857142,0.47368421052631576
2025-12-25 02:20,38.0,0.631578947368421,53.05263157894736,0.10999999999999943,0.14999999999999858,0.18999999999999773,4.590653135791506,12.029999999999934,3.311033333333333,0.6333333333333333
2025-12-25 02:21,54.0,0.7407407407407407,62.22222222222222,0.10999999999999943,0.14999999999999858,0.18999999999999773,4.590653135791506,12.029999999999934,3.311033333333333,0.7397260273972602
2025-12-25 02:22,100.0,0.86,72.24,0.10999999999999943,0.14999999999999858,0.18999999999999773,4.590653135791506,12.029999999999934,3.311033333333333,0.746268656716418
2025-12-25 02:29,63.0,0.7777777777777778,65.33333333333333,0.22000000000000064,0.28999999999999915,0.3099999999999987,4.590653135791506,12.029999999999934,3.311033333333333,0.6923076923076923
